longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,rooms_per_household,bedrooms_per_room,population_per_household,median_house_value
1.2725865624715633,-1.3728111990669631,0.34849024666633216,0.22256942353769993,0.21122751901685569,0.7682762831665109,0.32290590860844776,-0.32619600376929286,-0.17491646146226855,-0.21178459685153236,0.05137609194217737,103000.0
0.7091621244200409,-0.8766960138236571,1.6181181253037589,0.34029325755313666,0.5930941908665875,-0.09890134844728132,0.6720272000823103,-0.03584337669866782,-0.40283542400979677,0.3421852829825325,-0.11736221915569413,382100.0
-0.4476030935264562,-0.4601464714967344,-1.9527102833640038,-0.3425969514817209,-0.4952258239051482,-0.44981805738633107,-0.43046108878251876,0.14470144729641415,0.08821601192681848,-0.6616578469848838,-0.03227968617896889,172600.0
1.2326981066803058,-1.3821718629394797,0.5865454739108497,-0.5614897053541735,-0.40930582273895855,-0.007434336593493907,-0.38058661857196696,-1.0178643798132792,-0.6000153190656903,0.7830316241263161,0.07750686671265287,93400.0
-0.10855121930075648,0.5320838989898776,1.1420076708147238,-0.11956546906966305,-0.2565591539990658,-0.4858771678286896,-0.3149623156633462,-0.17148830990963268,0.34900730188989565,-0.5503636397712942,-0.06883175925839588,96500.0
-1.1356789559256613,0.8316251429103639,-0.683082404726577,1.099060156480756,0.6432141915468648,1.1156750301111842,0.7901509453178277,1.4399188815647979,0.3547569975255417,-0.9015754427417791,0.023110557151489134,264800.0
0.8038972069242785,-0.7503270515447039,-0.04826846540786367,-0.4396271427991316,-0.28997248778591733,-0.06284223800492282,-0.29396253873258754,-0.7150133036121046,-0.4565295597642843,0.5944270664826392,0.03414176986057448,157300.0
-1.4697447731774511,1.0609614077869836,0.6658972163256889,-0.0542655298892255,-0.33531915506807297,-0.37594085550442585,-0.21783834735858745,2.157529416728497,0.25866967116879147,-0.9513416743384993,-0.060567793004697876,500001.0
0.8387996057416262,-0.708204064118384,-1.8733585409491644,-0.6971480297078995,-0.5310258243910605,-0.5342491452513656,-0.4960853916911395,-1.2502410075556405,-0.7601282961637551,1.1687740725763212,-0.04003324639166021,139800.0
0.8936462324546062,-0.7596877154172172,-1.8733585409491644,7.379810644694954,5.5454275914177975,7.03640506664673,5.977095847215214,1.3369379624681264,0.5424739495388241,-1.029905404522427,0.025712488767999465,315600.0
-1.4298563173861936,0.9720351009980903,1.8561733525482764,-0.7633676863415826,-0.8150391615792986,-0.6802445680179878,-0.8635814879794159,0.17642020055209487,0.12878762859948226,-0.21117794020305855,0.06233613108846489,231900.0
0.6144270419158033,-0.7830893750985073,-0.28632369265238117,-0.3577722894602733,0.18497418532718662,0.24937688899598612,0.19690724702389586,-0.8667276714194903,-0.9188177102824128,2.0280523571188493,-0.010627394127332516,159400.0
-0.06866276350949893,0.8503464706553938,-1.238544601630451,-0.29569136136619534,-0.39021248914647194,-0.5949339896543592,-0.503960308040174,-0.5281667405596027,0.4419317135301934,-0.4356370729175285,-0.057166502333929725,96000.0
-1.1456510698734739,0.7895021554840439,0.5865454739108497,-0.3393779403953613,0.35920085435862675,1.8773138018936832,0.34653065765555124,-0.9366244604647068,-1.0147757612359805,2.569450473906561,0.21916101521849934,187500.0
0.6194130988897061,-0.6848024044370974,1.3800628980592413,-0.574365749699612,-0.5668258248769729,-0.6265956476037472,-0.5380849455526568,-0.5609882981503317,-0.29874768629667353,0.05556519440975601,-0.058438349935374924,229900.0
0.6742597256026861,-0.8205320305885672,0.5865454739108497,-0.02023598411913832,-0.05846581797701742,0.3918543497682319,0.03678394792686117,-0.3749819669721523,-0.1594939474997092,-0.2588814888213819,0.04707580124748743,117700.0
-1.030971759473611,0.48060024769104437,1.8561733525482764,-0.13382108959496986,-0.18973248642536272,-0.22642747074342723,-0.16008896079900117,-0.5190292189263438,-0.033461173290376164,-0.303859286789012,-0.03749147365273742,169600.0
-0.8764039932824836,1.1171253910220769,-0.683082404726577,0.7224358593766832,0.5071741897003978,0.5668729589884597,0.5617783711958274,0.2759876776593301,0.194916726331365,-0.5966206585243828,-0.01696271338610898,130800.0
0.5745385861245387,-0.6192777573294909,0.4278419890811713,0.006895680751606861,-0.056079151277956596,0.4586956276613842,0.08403344602106813,0.18498006277175663,-0.1846745871162138,-0.32814547976556285,0.04877126867292506,157400.0
0.649329440733151,-0.8018107028435373,-0.6037306623117379,-0.8254486144356605,-0.6217191589553719,-0.1261655539036987,-0.5853344436468638,-1.285478231785047,-0.9958826785631045,1.9891710956232802,0.13255791980938977,94100.0
1.118018796280436,-0.694163068309614,0.18978676183665383,-0.4764158409289556,-0.4403324898267492,-0.3319663305747204,-0.4330860608988636,-0.8860530045289117,-0.2685898198189664,0.13045289850966835,0.0029695042653453386,72700.0
-1.1955116396125511,0.7473791680577273,0.5071937314960105,0.42858613306471416,-0.12767915224978132,-0.08922695296274612,-0.06296499249424241,2.4480921017677026,0.8684145690058342,-1.3304163422586048,-0.027063145593049176,500001.0
-1.778880305559706,1.5430355972215162,-0.5243789198968987,-0.2202745302000562,-0.2446258205037617,-0.3328458210733145,-0.3727117022229325,-0.6110871236568205,0.2541212940521114,-0.1946090025039347,-0.014646841364352455,95800.0
0.649329440733151,-0.7784090431622506,1.1420076708147238,-0.6447241348729003,-0.5405724911873039,-0.28711231514642077,-0.4960853916911395,-1.2108551384467658,-0.6065828308155718,0.6682617615370554,0.038003225310873204,97500.0
-1.360051519751491,2.4557003247917484,-0.8417858895562553,-0.868215476011581,-0.9009591627454883,-1.0373177104471965,-1.031579703425485,-0.8520236136188436,0.6750271059740585,0.011550872124339133,-0.06810530139996171,78800.0
-1.3450933488297687,1.0516007439144703,1.8561733525482764,-0.2630413917759766,-0.4999991573032698,-0.6195597236149942,-0.5092102522728637,0.8068041642626718,0.556892483239159,-0.9297705881061443,-0.06369485281861868,292000.0
-0.9910833036823464,1.795773521779426,-1.0798411168007729,-1.1220574931073664,-1.1563324995449964,-1.1270257413037956,-1.2074528352205889,-1.6046088005512231,-0.1613683258081868,0.9392195897074491,0.04560553282993672,42500.0
0.6593015546809636,-0.731605723799674,1.3800628980592413,-0.7803824592266262,-0.6885458265290749,-0.45421550987930165,-0.6509587465554846,-0.1979030994586514,-0.705915971775471,0.8913441959271806,0.044405980501966785,187500.0
0.7540366371852083,-0.8626550180148872,-0.5243789198968987,-0.5752854671528576,-0.47851915701172243,-0.5421645597387126,-0.5380849455526568,-0.0008162104378418511,-0.30158756971762435,0.5195859803553452,-0.0303322289491775,218200.0
-0.6021708597175837,0.1950999995793314,0.031083277006975496,-0.3338596356758877,-0.36395915545680285,-0.35835104553254366,-0.48821047534210504,-0.7313453106692513,0.27925903201394464,-0.19651460854660685,0.0128050350976121,87500.0
1.252642334575938,-1.1809175896804034,0.269138504251493,-0.07725846622036549,-0.09426581846292978,-0.17805549332075118,-0.10233957423941488,-0.6087239715102879,-0.028752392337595908,-0.1924404071801375,-0.038162771062333095,146300.0
0.7839529790286461,-0.5116301227955676,-2.111413768193682,0.027129464723010047,-0.02027915079204424,-0.051408861523199394,-0.18371370984610463,0.09990658549658714,0.35444201147209436,-0.28683067460036926,0.0072923894058920516,137400.0
0.5894967570462611,-0.7737287112259906,0.8246007011553672,-0.47319682984259603,-0.3782791556511678,-0.2756789386646974,-0.37796164645562214,-0.5544239866321857,-0.3788108603258059,0.39190318673235613,0.0025429520674202133,276700.0
0.759022694159111,-0.731605723799674,0.6658972163256889,-0.8571788665726338,-0.795945827986812,-0.5069849397949482,-0.7927072408381055,-0.7188468615387019,-0.630813246710053,0.8731677083288373,0.10329309478412765,180500.0
1.282558676419376,-1.3353685435769032,0.18978676183665383,0.5214775958425197,0.6599208584402906,0.40416721674854944,0.784901001085138,-0.23035705560436415,-0.2971251496487839,0.05136580938520465,-0.06361077906346686,155300.0
0.734092409289576,-0.8252123625248239,0.5071937314960105,-0.468598242576368,-0.5596658247797904,-0.49115411082025423,-0.598459304228588,-0.1530557231666791,0.22271024575357998,-0.44057453834311516,0.008137163056287337,276000.0
-1.3849818046210263,2.348052690257822,-0.9211376319710946,0.06621745648594803,0.04893418348071966,0.08930961825185817,0.04465886427589567,-0.9814193222645339,-0.019458609707651255,-0.21057288040147001,-0.012216601725844642,75800.0
0.6842318395505058,-0.7830893750985073,1.8561733525482764,0.7256548704630428,0.8818808614529472,2.026827186654682,1.0290234079052074,-0.3626935758101833,-0.29501635964941564,0.03979578748607986,0.0937758964934831,167600.0
0.759022694159111,-0.8345730263973405,-1.0004893743859338,1.3616394893823747,0.9534808624247719,1.4234967046191227,1.0316483800215521,0.6286224924141224,0.35149339244345446,-0.7836663164541552,0.02702388965769908,293700.0
0.8288274917938135,-0.9328599970587503,-0.04826846540786367,-0.7150825200461887,-0.2756524875915524,-0.5448030312344949,-0.1968385704278288,-1.5284627869407321,-1.205372115836867,3.0397552964799477,-0.10348047544229944,225400.0
0.5545943582289135,-0.7222450599271574,0.269138504251493,2.4827750648887603,1.437974202334119,1.1798778365085543,1.590767440803001,3.842509411698306,0.7686954203330432,-1.2235860058444203,-0.0513239351182313,500001.0
0.7739808650808335,-0.7222450599271574,0.18978676183665383,0.0022970934853788643,0.0012008494995031768,0.04093764082918212,0.05253378062493016,0.03111260078641929,-0.1444519048535817,-0.15917655615176607,-0.02282431381794864,223900.0
1.0831163974630884,-0.8018107028435373,0.5071937314960105,-0.8502809856732918,-0.9272124964351574,-0.6661727200404821,-0.9764552889822437,0.07081355684816514,0.31838338632404817,-0.40871497563102477,0.1839289106489708,89300.0
0.5994688709940809,-0.7830893750985073,1.0626559283998847,-0.36007158309338727,-0.4809058237107833,-0.5395260882429302,-0.4567108099459671,1.1228888924844285,0.1119334304382536,-0.5445031350456416,-0.05208806934062153,294500.0
0.7789669220547434,-0.8813763457599171,-0.28632369265238117,-0.40605745575566726,-0.32099915487370806,-0.019747203573811444,-0.301837455081622,-0.1322599842771934,-0.36292167528958413,0.28999695892147326,0.047484312190367556,195800.0
1.2626144485237507,-1.2604832325967799,-0.9211376319710946,0.9988109540769858,1.3186408673810779,1.395353008664111,1.5172682215453457,-0.33811679348624557,-0.4061311074513954,0.23748616768363193,-0.0260805154747754,167800.0
-0.9611669618389086,1.3605026517074699,1.3007111556444022,0.17934270323515675,0.220774185813099,-0.07515510498524036,0.2546566335834822,-0.5456540664439431,-0.14933509281200202,-0.08181101101644096,-0.07347565430094884,137900.0
0.7540366371852083,-0.8111713667160538,0.031083277006975496,-0.11726617543654906,0.07518751717038871,0.4850803426192075,0.12603299988258543,-0.3597527642500541,-0.4521402580456304,0.44721270025962556,0.04426588679943014,159200.0
0.9385207452197735,-0.956261656740037,-0.28632369265238117,-0.6074755780164536,-0.5811458250713378,-0.9062736261566741,-0.582709471530519,-0.4031297347619614,-0.2862797808460612,0.18032488414574438,-0.14445015723396298,77100.0
0.7191342383678535,-0.689482736373354,1.8561733525482764,0.011494268017834859,-0.12529248555072048,0.22387166453675694,0.01053422676341286,0.09013888995758611,-0.06013831469888374,-0.5281743881005652,0.020586298560849346,173100.0
0.6593015546809636,-0.7362860557359306,1.3800628980592413,-0.13841967686119783,0.39261418814547827,0.8307201085666926,0.38853021151706857,-0.7756150275476267,-0.7634477149985104,1.507769650664894,0.048537771853863244,181700.0
-1.2403861523777113,1.0750024035957568,1.1420076708147238,-0.5463143673756211,-0.7267324937140481,-0.6538598530601646,-0.6352089138574156,0.3120651337630593,0.08395412292662753,-0.8953158987035625,-0.03883737174599395,265700.0
